[64, 1, 50, 100]	174
[1, 50, 100, 181]	64
[64, 50, 100, 181]	1
[64, 1, 100, 181]	50
[64, 1, 50, 181]	100
[64, 1, 50, 100]	181
[1, 50, 174, 127]	64
[64, 50, 174, 127]	1
[64, 1, 174, 127]	50
[64, 1, 50, 127]	174
[64, 1, 50, 174]	127
[1, 50, 172, 174]	64
[64, 50, 172, 174]	1
[64, 1, 172, 174]	50
[64, 1, 50, 174]	172
[64, 1, 50, 172]	174
[1, 50, 172, 181]	64
[64, 50, 172, 181]	1
[64, 1, 172, 181]	50
[64, 1, 50, 172]	181
[64, 1, 50, 181]	172
[1, 50, 181, 174]	64
[64, 50, 181, 174]	1
[64, 1, 181, 174]	50
[64, 1, 50, 174]	181
[64, 1, 50, 181]	174
[50, 100, 98, 79]	1
[1, 98, 100, 79]	50
[1, 50, 100, 79]	98
[1, 50, 98, 79]	100
[1, 50, 100, 98]	79
[50, 172, 98, 79]	1
[1, 98, 172, 79]	50
[1, 50, 172, 79]	98
[1, 50, 98, 79]	172
[1, 50, 172, 98]	79
[50, 174, 98, 79]	1
[1, 98, 174, 79]	50
[1, 50, 174, 79]	98
[1, 50, 98, 79]	174
[1, 50, 174, 98]	79
[50, 181, 98, 79]	1
[1, 98, 181, 79]	50
[1, 50, 181, 79]	98
[1, 50, 98, 79]	181
[1, 50, 181, 98]	79
[50, 100, 174, 79]	1
[1, 100, 174, 79]	50
[1, 50, 174, 79]	100
[1, 50, 100, 79]	174
[1, 50, 100, 174]	79
[50, 172, 174, 79]	1
[1, 172, 174, 79]	50
[1, 50, 174, 79]	172
[1, 50, 172, 79]	174
[1, 50, 172, 174]	79
[50, 172, 181, 79]	1
[1, 172, 181, 79]	50
[1, 50, 172, 79]	181
[1, 50, 181, 79]	172
[1, 50, 172, 181]	79
[50, 181, 174, 79]	1
[1, 181, 174, 79]	50
[1, 50, 174, 79]	181
[1, 50, 181, 79]	174
[1, 50, 181, 174]	79
[50, 100, 98, 127]	1
[1, 98, 100, 127]	50
[1, 50, 100, 127]	98
[1, 50, 98, 127]	100
[1, 50, 100, 98]	127
[50, 172, 100, 98]	1
[1, 98, 172, 100]	50
[1, 50, 172, 100]	98
[1, 50, 172, 98]	100
[1, 50, 100, 98]	172
[50, 100, 174, 98]	1
[1, 98, 100, 174]	50
[1, 50, 100, 174]	98
[1, 50, 174, 98]	100
[1, 50, 100, 98]	174
[50, 100, 181, 98]	1
[1, 98, 100, 181]	50
[1, 50, 100, 181]	98
[1, 50, 181, 98]	100
[1, 50, 100, 98]	181
[50, 174, 98, 127]	1
[1, 98, 174, 127]	50
[1, 50, 174, 127]	98
[1, 50, 98, 127]	174
[1, 50, 174, 98]	127
[50, 172, 174, 98]	1
[1, 98, 172, 174]	50
[1, 50, 172, 174]	98
[1, 50, 174, 98]	172
[1, 50, 172, 98]	174
[50, 172, 181, 98]	1
[1, 98, 172, 181]	50
[1, 50, 172, 181]	98
[1, 50, 172, 98]	181
[1, 50, 181, 98]	172
[50, 174, 181, 98]	1
[1, 98, 181, 174]	50
[1, 50, 181, 174]	98
[1, 50, 174, 98]	181
[1, 50, 181, 98]	174
[50, 100, 174, 127]	1
[1, 100, 174, 127]	50
[1, 50, 174, 127]	100
[1, 50, 100, 127]	174
[1, 50, 100, 174]	127
[50, 172, 100, 174]	1
[1, 172, 100, 174]	50
[1, 50, 172, 174]	100
[1, 50, 100, 174]	172
[1, 50, 172, 100]	174
[50, 172, 100, 181]	1
[1, 172, 100, 181]	50
[1, 50, 172, 181]	100
[1, 50, 172, 100]	181
[1, 50, 100, 181]	172
[50, 100, 181, 174]	1
[1, 100, 181, 174]	50
[1, 50, 181, 174]	100
[1, 50, 100, 174]	181
[1, 50, 100, 181]	174
[50, 172, 181, 174]	1
[1, 172, 181, 174]	50
[1, 50, 172, 174]	181
[1, 50, 181, 174]	172
[1, 50, 172, 181]	174
[56, 1, 98, 79]	64
[64, 98, 56, 79]	1
[64, 1, 56, 79]	98
[64, 1, 98, 79]	56
[64, 1, 98, 56]	79
[56, 1, 172, 79]	64
[64, 56, 172, 79]	1
[64, 1, 172, 79]	56
[64, 1, 56, 79]	172
[64, 1, 56, 172]	79
[56, 1, 174, 79]	64
[64, 56, 174, 79]	1
[64, 1, 174, 79]	56
[64, 1, 56, 79]	174
[64, 1, 56, 174]	79
[56, 1, 181, 79]	64
[64, 56, 181, 79]	1
[64, 1, 56, 79]	181
[64, 1, 181, 79]	56
[64, 1, 56, 181]	79
[56, 1, 98, 100]	64
[64, 98, 56, 100]	1
[64, 1, 56, 100]	98
[64, 1, 98, 56]	100
[64, 1, 98, 100]	56
[56, 1, 98, 127]	64
[64, 98, 56, 127]	1
[64, 1, 56, 127]	98
[64, 1, 98, 127]	56
[64, 1, 98, 56]	127
[56, 1, 98, 172]	64
[64, 98, 56, 172]	1
[64, 1, 56, 172]	98
[64, 1, 98, 172]	56
[64, 1, 98, 56]	172
[56, 1, 98, 174]	64
[64, 98, 56, 174]	1
[64, 1, 56, 174]	98
[64, 1, 98, 174]	56
[64, 1, 98, 56]	174
[56, 1, 98, 181]	64
[64, 98, 56, 181]	1
[64, 1, 56, 181]	98
[64, 1, 98, 56]	181
[64, 1, 98, 181]	56
[56, 1, 100, 127]	64
[64, 56, 100, 127]	1
[64, 1, 56, 127]	100
[64, 1, 100, 127]	56
[64, 1, 56, 100]	127
[56, 1, 100, 174]	64
[64, 56, 100, 174]	1
[64, 1, 56, 174]	100
[64, 1, 100, 174]	56
[64, 1, 56, 100]	174
[56, 1, 174, 127]	64
[64, 56, 174, 127]	1
[64, 1, 174, 127]	56
[64, 1, 56, 127]	174
[64, 1, 56, 174]	127
[56, 1, 172, 174]	64
[64, 56, 172, 174]	1
[64, 1, 172, 174]	56
[64, 1, 56, 174]	172
[64, 1, 56, 172]	174
[56, 1, 172, 181]	64
[64, 56, 172, 181]	1
[64, 1, 56, 172]	181
[64, 1, 172, 181]	56
[64, 1, 56, 181]	172
[56, 1, 181, 174]	64
[64, 56, 181, 174]	1
[64, 1, 56, 174]	181
[64, 1, 181, 174]	56
[64, 1, 56, 181]	174
[56, 98, 100, 79]	1
[56, 1, 100, 79]	98
[56, 1, 98, 79]	100
[1, 98, 100, 79]	56
[56, 1, 98, 100]	79
[56, 98, 172, 79]	1
[56, 1, 172, 79]	98
[1, 98, 172, 79]	56
[56, 1, 98, 79]	172
[56, 1, 98, 172]	79
[56, 98, 174, 79]	1
[56, 1, 174, 79]	98
[1, 98, 174, 79]	56
[56, 1, 98, 79]	174
[56, 1, 98, 174]	79
[56, 98, 181, 79]	1
[56, 1, 181, 79]	98
[56, 1, 98, 79]	181
[1, 98, 181, 79]	56
[56, 1, 98, 181]	79
[56, 100, 174, 79]	1
[56, 1, 174, 79]	100
[1, 100, 174, 79]	56
[56, 1, 100, 79]	174
[56, 1, 100, 174]	79
[56, 172, 174, 79]	1
[1, 172, 174, 79]	56
[56, 1, 174, 79]	172
[56, 1, 172, 79]	174
[56, 1, 172, 174]	79
[56, 172, 181, 79]	1
[56, 1, 172, 79]	181
[1, 172, 181, 79]	56
[56, 1, 181, 79]	172
[56, 1, 172, 181]	79
[56, 181, 174, 79]	1
[56, 1, 174, 79]	181
[1, 181, 174, 79]	56
[56, 1, 181, 79]	174
[56, 1, 181, 174]	79
[56, 98, 100, 127]	1
[56, 1, 100, 127]	98
[56, 1, 98, 127]	100
[1, 98, 100, 127]	56
[56, 1, 98, 100]	127
[56, 98, 172, 100]	1
[56, 1, 172, 100]	98
[56, 1, 98, 172]	100
[1, 98, 172, 100]	56
[56, 1, 98, 100]	172
[56, 98, 100, 174]	1
[56, 1, 100, 174]	98
[56, 1, 98, 174]	100
[1, 98, 100, 174]	56
[56, 1, 98, 100]	174
[56, 98, 174, 127]	1
[56, 1, 174, 127]	98
[1, 98, 174, 127]	56
[56, 1, 98, 127]	174
[56, 1, 98, 174]	127
[56, 98, 172, 174]	1
[56, 1, 172, 174]	98
[1, 98, 172, 174]	56
[56, 1, 98, 174]	172
[56, 1, 98, 172]	174
[56, 98, 172, 181]	1
[56, 1, 172, 181]	98
[56, 1, 98, 172]	181
[1, 98, 172, 181]	56
[56, 1, 98, 181]	172
[56, 98, 181, 174]	1
[56, 1, 181, 174]	98
[56, 1, 98, 174]	181
[1, 98, 181, 174]	56
[56, 1, 98, 181]	174
[56, 100, 174, 127]	1
[56, 1, 174, 127]	100
[1, 100, 174, 127]	56
[56, 1, 100, 127]	174
[56, 1, 100, 174]	127
[56, 172, 100, 174]	1
[56, 1, 172, 174]	100
[1, 172, 100, 174]	56
[56, 1, 100, 174]	172
[56, 1, 172, 100]	174
[56, 172, 181, 174]	1
[56, 1, 172, 174]	181
[1, 172, 181, 174]	56
[56, 1, 181, 174]	172
[56, 1, 172, 181]	174
[1, 98, 172, 79]	64
[64, 98, 172, 79]	1
[64, 1, 172, 79]	98
[64, 1, 98, 79]	172
[64, 1, 98, 172]	79
[1, 98, 174, 79]	64
[64, 98, 174, 79]	1
[64, 1, 174, 79]	98
[64, 1, 98, 79]	174
[64, 1, 98, 174]	79
[1, 98, 181, 79]	64
[64, 98, 181, 79]	1
[64, 1, 181, 79]	98
[64, 1, 98, 79]	181
[64, 1, 98, 181]	79
[1, 172, 174, 79]	64
[64, 172, 174, 79]	1
[64, 1, 174, 79]	172
[64, 1, 172, 79]	174
[64, 1, 172, 174]	79
[1, 172, 181, 79]	64
[64, 172, 181, 79]	1
[64, 1, 172, 79]	181
[64, 1, 181, 79]	172
[64, 1, 172, 181]	79
[1, 181, 174, 79]	64
[64, 181, 174, 79]	1
[64, 1, 174, 79]	181
[64, 1, 181, 79]	174
[64, 1, 181, 174]	79
[1, 98, 100, 127]	64
[64, 98, 100, 127]	1
[64, 1, 100, 127]	98
[64, 1, 98, 127]	100
[64, 1, 98, 100]	127
[1, 98, 100, 174]	64
[64, 98, 100, 174]	1
[64, 1, 100, 174]	98
[64, 1, 98, 174]	100
[64, 1, 98, 100]	174
[1, 98, 174, 127]	64
[64, 98, 174, 127]	1
[64, 1, 174, 127]	98
[64, 1, 98, 127]	174
[64, 1, 98, 174]	127
[1, 98, 172, 174]	64
[64, 98, 172, 174]	1
[64, 1, 172, 174]	98
[64, 1, 98, 174]	172
[64, 1, 98, 172]	174
[1, 98, 172, 181]	64
[64, 98, 172, 181]	1
[64, 1, 172, 181]	98
[64, 1, 98, 172]	181
[64, 1, 98, 181]	172
[1, 98, 181, 174]	64
[64, 98, 181, 174]	1
[64, 1, 181, 174]	98
[64, 1, 98, 174]	181
[64, 1, 98, 181]	174
[1, 100, 174, 127]	64
[64, 100, 174, 127]	1
[64, 1, 174, 127]	100
[64, 1, 100, 127]	174
[64, 1, 100, 174]	127
[1, 100, 181, 174]	64
[64, 100, 181, 174]	1
[64, 1, 181, 174]	100
[64, 1, 100, 174]	181
[64, 1, 100, 181]	174
[1, 172, 181, 174]	64
[64, 172, 181, 174]	1
[64, 1, 172, 174]	181
[64, 1, 181, 174]	172
[64, 1, 172, 181]	174
[98, 100, 174, 79]	1
[1, 100, 174, 79]	98
[1, 98, 174, 79]	100
[1, 98, 100, 79]	174
[1, 98, 100, 174]	79
[98, 172, 174, 79]	1
[1, 172, 174, 79]	98
[1, 98, 174, 79]	172
[1, 98, 172, 79]	174
[1, 98, 172, 174]	79
[98, 172, 181, 79]	1
[1, 172, 181, 79]	98
[1, 98, 172, 79]	181
[1, 98, 181, 79]	172
[1, 98, 172, 181]	79
[98, 181, 174, 79]	1
[1, 181, 174, 79]	98
[1, 98, 174, 79]	181
[1, 98, 181, 79]	174
[1, 98, 181, 174]	79
[172, 181, 174, 79]	1
[1, 172, 174, 79]	181
[1, 181, 174, 79]	172
[1, 172, 181, 79]	174
[1, 172, 181, 174]	79
[98, 100, 174, 127]	1
[1, 100, 174, 127]	98
[1, 98, 174, 127]	100
[1, 98, 100, 127]	174
[1, 98, 100, 174]	127
[98, 172, 100, 174]	1
[1, 172, 100, 174]	98
[1, 98, 172, 174]	100
[1, 98, 100, 174]	172
[1, 98, 172, 100]	174
[98, 172, 100, 181]	1
[1, 172, 100, 181]	98
[1, 98, 172, 181]	100
[1, 98, 172, 100]	181
[1, 98, 100, 181]	172
[98, 100, 181, 174]	1
[1, 100, 181, 174]	98
[1, 98, 181, 174]	100
[1, 98, 100, 174]	181
[1, 98, 100, 181]	174
[98, 172, 181, 174]	1
[1, 172, 181, 174]	98
[1, 98, 172, 174]	181
[1, 98, 181, 174]	172
[1, 98, 172, 181]	174
[172, 100, 181, 174]	1
[1, 172, 181, 174]	100
[1, 172, 100, 174]	181
[1, 100, 181, 174]	172
[1, 172, 100, 181]	174
[56, 50, 79, 7]	64
[64, 56, 79, 7]	50
[64, 50, 56, 79]	7
[64, 50, 79, 7]	56
[64, 50, 56, 7]	79
[56, 50, 98, 7]	64
[64, 98, 56, 7]	50
[64, 50, 56, 7]	98
[64, 50, 56, 98]	7
[64, 50, 98, 7]	56
[56, 50, 100, 7]	64
[64, 56, 100, 7]	50
[64, 50, 56, 7]	100
[64, 50, 56, 100]	7
[64, 50, 100, 7]	56
[56, 50, 127, 7]	64
[64, 56, 127, 7]	50
[64, 50, 56, 127]	7
[64, 50, 127, 7]	56
[64, 50, 56, 7]	127
[56, 50, 172, 7]	64
[64, 56, 172, 7]	50
[64, 50, 56, 172]	7
[64, 50, 172, 7]	56
[64, 50, 56, 7]	172
[56, 50, 174, 7]	64
[64, 56, 174, 7]	50
[64, 50, 56, 174]	7
[64, 50, 174, 7]	56
[64, 50, 56, 7]	174
[56, 50, 181, 7]	64
[64, 56, 181, 7]	50
[64, 50, 56, 7]	181
[64, 50, 56, 181]	7
[64, 50, 181, 7]	56
[56, 98, 79, 7]	50
[56, 50, 79, 7]	98
[56, 50, 98, 79]	7
[50, 79, 98, 7]	56
[56, 50, 98, 7]	79
[56, 100, 79, 7]	50
[56, 50, 79, 7]	100
[56, 50, 100, 79]	7
[50, 100, 79, 7]	56
[56, 50, 100, 7]	79
[56, 127, 79, 7]	50
[56, 50, 79, 127]	7
[50, 127, 79, 7]	56
[56, 50, 79, 7]	127
[56, 50, 127, 7]	79
[56, 172, 79, 7]	50
[56, 50, 172, 79]	7
[50, 172, 79, 7]	56
[56, 50, 79, 7]	172
[56, 50, 172, 7]	79
[56, 79, 174, 7]	50
[56, 50, 174, 79]	7
[50, 79, 174, 7]	56
[56, 50, 79, 7]	174
[56, 50, 174, 7]	79
[56, 181, 79, 7]	50
[56, 50, 79, 7]	181
[56, 50, 181, 79]	7
[50, 181, 79, 7]	56
[56, 50, 181, 7]	79
[56, 258, 79, 7]	50
[56, 50, 79, 7]	258
[56, 50, 258, 79]	7
[50, 258, 79, 7]	56
[56, 50, 258, 7]	79
[56, 98, 100, 7]	50
[56, 50, 100, 7]	98
[56, 50, 98, 7]	100
[56, 50, 100, 98]	7
[50, 100, 98, 7]	56
[56, 98, 127, 7]	50
[56, 50, 127, 7]	98
[56, 50, 98, 127]	7
[50, 127, 98, 7]	56
[56, 50, 98, 7]	127
[56, 98, 172, 7]	50
[56, 50, 172, 7]	98
[56, 50, 172, 98]	7
[50, 172, 98, 7]	56
[56, 50, 98, 7]	172
[56, 98, 174, 7]	50
[56, 50, 174, 7]	98
[56, 50, 174, 98]	7
[50, 174, 98, 7]	56
[56, 50, 98, 7]	174
[56, 98, 181, 7]	50
[56, 50, 181, 7]	98
[56, 50, 98, 7]	181
[56, 50, 181, 98]	7
[50, 181, 98, 7]	56
[56, 98, 258, 7]	50
[56, 50, 258, 7]	98
[56, 50, 98, 7]	258
[56, 50, 258, 98]	7
[50, 258, 98, 7]	56
[56, 100, 127, 7]	50
[56, 50, 127, 7]	100
[56, 50, 100, 127]	7
[50, 100, 127, 7]	56
[56, 50, 100, 7]	127
[56, 172, 100, 7]	50
[56, 50, 172, 7]	100
[56, 50, 172, 100]	7
[50, 172, 100, 7]	56
[56, 50, 100, 7]	172
[56, 100, 174, 7]	50
[56, 50, 174, 7]	100
[56, 50, 100, 174]	7
[50, 100, 174, 7]	56
[56, 50, 100, 7]	174
[56, 100, 181, 7]	50
[56, 50, 181, 7]	100
[56, 50, 100, 7]	181
[56, 50, 100, 181]	7
[50, 100, 181, 7]	56
[56, 258, 100, 7]	50
[56, 50, 100, 7]	258
[56, 50, 258, 7]	100
[56, 50, 258, 100]	7
[50, 258, 100, 7]	56
[56, 172, 127, 7]	50
[56, 50, 172, 127]	7
[50, 172, 127, 7]	56
[56, 50, 127, 7]	172
[56, 50, 172, 7]	127
[56, 127, 174, 7]	50
[56, 50, 174, 127]	7
[50, 127, 174, 7]	56
[56, 50, 127, 7]	174
[56, 50, 174, 7]	127
[56, 172, 174, 7]	50
[56, 50, 172, 174]	7
[50, 172, 174, 7]	56
[56, 50, 174, 7]	172
[56, 50, 172, 7]	174
[56, 172, 181, 7]	50
[56, 50, 172, 7]	181
[56, 50, 172, 181]	7
[50, 172, 181, 7]	56
[56, 50, 181, 7]	172
[56, 258, 172, 7]	50
[56, 50, 172, 7]	258
[56, 50, 258, 172]	7
[50, 258, 172, 7]	56
[56, 50, 258, 7]	172
[56, 181, 174, 7]	50
[56, 50, 174, 7]	181
[56, 50, 181, 174]	7
[50, 181, 174, 7]	56
[56, 50, 181, 7]	174
[56, 258, 174, 7]	50
[56, 50, 174, 7]	258
[56, 50, 258, 174]	7
[50, 258, 174, 7]	56
[56, 50, 258, 7]	174
[56, 258, 181, 7]	50
[56, 50, 181, 7]	258
[56, 50, 258, 7]	181
[56, 50, 258, 181]	7
[50, 258, 181, 7]	56
[50, 79, 98, 7]	64
[64, 98, 79, 7]	50
[64, 50, 79, 7]	98
[64, 50, 98, 79]	7
[64, 50, 98, 7]	79
[50, 100, 79, 7]	64
[64, 100, 79, 7]	50
[64, 50, 79, 7]	100
[64, 50, 100, 79]	7
[64, 50, 100, 7]	79
[50, 127, 79, 7]	64
[64, 127, 79, 7]	50
[64, 50, 79, 127]	7
[64, 50, 79, 7]	127
[64, 50, 127, 7]	79
[50, 172, 79, 7]	64
[64, 172, 79, 7]	50
[64, 50, 172, 79]	7
[64, 50, 79, 7]	172
[64, 50, 172, 7]	79
[50, 79, 174, 7]	64
[64, 79, 174, 7]	50
[64, 50, 174, 79]	7
[64, 50, 79, 7]	174
[64, 50, 174, 7]	79
[50, 181, 79, 7]	64
[64, 181, 79, 7]	50
[64, 50, 79, 7]	181
[64, 50, 181, 79]	7
[64, 50, 181, 7]	79
[50, 100, 98, 7]	64
[64, 98, 100, 7]	50
[64, 50, 100, 7]	98
[64, 50, 98, 7]	100
[64, 50, 100, 98]	7
[50, 127, 98, 7]	64
[64, 98, 127, 7]	50
[64, 50, 127, 7]	98
[64, 50, 98, 127]	7
[64, 50, 98, 7]	127
[50, 172, 98, 7]	64
[64, 98, 172, 7]	50
[64, 50, 172, 7]	98
[64, 50, 172, 98]	7
[64, 50, 98, 7]	172
[50, 174, 98, 7]	64
[64, 98, 174, 7]	50
[64, 50, 174, 7]	98
[64, 50, 174, 98]	7
[64, 50, 98, 7]	174
[50, 181, 98, 7]	64
[64, 98, 181, 7]	50
[64, 50, 181, 7]	98
[64, 50, 98, 7]	181
[64, 50, 181, 98]	7
[50, 100, 127, 7]	64
[64, 100, 127, 7]	50
[64, 50, 127, 7]	100
[64, 50, 100, 127]	7
[64, 50, 100, 7]	127
[50, 172, 100, 7]	64
[64, 172, 100, 7]	50
[64, 50, 172, 7]	100
[64, 50, 172, 100]	7
[64, 50, 100, 7]	172
[50, 100, 174, 7]	64
[64, 100, 174, 7]	50
[64, 50, 174, 7]	100
[64, 50, 100, 174]	7
[64, 50, 100, 7]	174
[50, 100, 181, 7]	64
[64, 100, 181, 7]	50
[64, 50, 181, 7]	100
[64, 50, 100, 7]	181
[64, 50, 100, 181]	7
[50, 172, 127, 7]	64
[64, 172, 127, 7]	50
[64, 50, 172, 127]	7
[64, 50, 127, 7]	172
[64, 50, 172, 7]	127
[50, 127, 174, 7]	64
[64, 127, 174, 7]	50
[64, 50, 174, 127]	7
[64, 50, 127, 7]	174
[64, 50, 174, 7]	127
[50, 172, 174, 7]	64
[64, 172, 174, 7]	50
[64, 50, 172, 174]	7
[64, 50, 174, 7]	172
[64, 50, 172, 7]	174
[50, 172, 181, 7]	64
[64, 172, 181, 7]	50
[64, 50, 172, 7]	181
[64, 50, 172, 181]	7
[64, 50, 181, 7]	172
[50, 181, 174, 7]	64
[64, 181, 174, 7]	50
[64, 50, 174, 7]	181
[64, 50, 181, 174]	7
[64, 50, 181, 7]	174
[98, 100, 79, 7]	50
[50, 100, 79, 7]	98
[50, 79, 98, 7]	100
[50, 100, 98, 79]	7
[50, 100, 98, 7]	79
[98, 127, 79, 7]	50
[50, 127, 79, 7]	98
[50, 79, 98, 127]	7
[50, 79, 98, 7]	127
[50, 127, 98, 7]	79
[98, 172, 79, 7]	50
[50, 172, 79, 7]	98
[50, 172, 98, 79]	7
[50, 79, 98, 7]	172
[50, 172, 98, 7]	79
[98, 79, 174, 7]	50
[50, 79, 174, 7]	98
[50, 174, 98, 79]	7
[50, 79, 98, 7]	174
[50, 174, 98, 7]	79
[98, 181, 79, 7]	50
[50, 181, 79, 7]	98
[50, 79, 98, 7]	181
[50, 181, 98, 79]	7
[50, 181, 98, 7]	79
[98, 258, 79, 7]	50
[50, 258, 79, 7]	98
[50, 79, 98, 7]	258
[50, 258, 98, 79]	7
[50, 258, 98, 7]	79
[100, 127, 79, 7]	50
[50, 127, 79, 7]	100
[50, 100, 79, 127]	7
[50, 100, 79, 7]	127
[50, 100, 127, 7]	79
[172, 100, 79, 7]	50
[50, 172, 79, 7]	100
[50, 172, 100, 79]	7
[50, 100, 79, 7]	172
[50, 172, 100, 7]	79
[100, 79, 174, 7]	50
[50, 79, 174, 7]	100
[50, 100, 174, 79]	7
[50, 100, 79, 7]	174
[50, 100, 174, 7]	79
[100, 181, 79, 7]	50
[50, 181, 79, 7]	100
[50, 100, 79, 7]	181
[50, 100, 181, 79]	7
[50, 100, 181, 7]	79
[258, 100, 79, 7]	50
[50, 100, 79, 7]	258
[50, 258, 79, 7]	100
[50, 258, 100, 79]	7
[50, 258, 100, 7]	79
[172, 127, 79, 7]	50
[50, 172, 127, 79]	7
[50, 127, 79, 7]	172
[50, 172, 127, 7]	79
[50, 172, 79, 7]	127
[79, 127, 174, 7]	50
[50, 127, 174, 79]	7
[50, 127, 79, 7]	174
[50, 127, 174, 7]	79
[50, 79, 174, 7]	127
[172, 79, 174, 7]	50
[50, 172, 174, 79]	7
[50, 79, 174, 7]	172
[50, 172, 79, 7]	174
[50, 172, 174, 7]	79
[172, 181, 79, 7]	50
[50, 172, 79, 7]	181
[50, 172, 181, 79]	7
[50, 181, 79, 7]	172
[50, 172, 181, 7]	79
[258, 172, 79, 7]	50
[50, 172, 79, 7]	258
[50, 258, 172, 79]	7
[50, 258, 79, 7]	172
[50, 258, 172, 7]	79
[79, 181, 174, 7]	50
[50, 79, 174, 7]	181
[50, 181, 174, 79]	7
[50, 181, 79, 7]	174
[50, 181, 174, 7]	79
[258, 79, 174, 7]	50
[50, 79, 174, 7]	258
[50, 258, 174, 79]	7
[50, 258, 79, 7]	174
[50, 258, 174, 7]	79
[258, 181, 79, 7]	50
[50, 181, 79, 7]	258
[50, 258, 79, 7]	181
[50, 258, 181, 79]	7
[50, 258, 181, 7]	79
[98, 100, 127, 7]	50
[50, 100, 127, 7]	98
[50, 127, 98, 7]	100
[50, 100, 98, 127]	7
[50, 100, 98, 7]	127
[98, 172, 100, 7]	50
[50, 172, 100, 7]	98
[50, 172, 98, 7]	100
[50, 172, 100, 98]	7
[50, 100, 98, 7]	172
[98, 100, 174, 7]	50
[50, 100, 174, 7]	98
[50, 174, 98, 7]	100
[50, 100, 174, 98]	7
[50, 100, 98, 7]	174
[98, 100, 181, 7]	50
[50, 100, 181, 7]	98
[50, 181, 98, 7]	100
[50, 100, 98, 7]	181
[50, 100, 181, 98]	7
[98, 258, 100, 7]	50
[50, 258, 100, 7]	98
[50, 258, 98, 7]	100
[50, 100, 98, 7]	258
[50, 258, 100, 98]	7
[98, 172, 127, 7]	50
[50, 172, 127, 7]	98
[50, 172, 98, 127]	7
[50, 127, 98, 7]	172
[50, 172, 98, 7]	127
[98, 127, 174, 7]	50
[50, 127, 174, 7]	98
[50, 174, 98, 127]	7
[50, 127, 98, 7]	174
[50, 174, 98, 7]	127
[98, 172, 174, 7]	50
[50, 172, 174, 7]	98
[50, 172, 174, 98]	7
[50, 174, 98, 7]	172
[50, 172, 98, 7]	174
[98, 172, 181, 7]	50
[50, 172, 181, 7]	98
[50, 172, 98, 7]	181
[50, 172, 181, 98]	7
[50, 181, 98, 7]	172
[98, 258, 172, 7]	50
[50, 258, 172, 7]	98
[50, 172, 98, 7]	258
[50, 258, 172, 98]	7
[50, 258, 98, 7]	172
[98, 181, 174, 7]	50
[50, 181, 174, 7]	98
[50, 174, 98, 7]	181
[50, 174, 181, 98]	7
[50, 181, 98, 7]	174
[98, 258, 174, 7]	50
[50, 258, 174, 7]	98
[50, 174, 98, 7]	258
[50, 258, 174, 98]	7
[50, 258, 98, 7]	174
[98, 258, 181, 7]	50
[50, 258, 181, 7]	98
[50, 181, 98, 7]	258
[50, 258, 98, 7]	181
[50, 258, 181, 98]	7
[172, 100, 127, 7]	50
[50, 172, 127, 7]	100
[50, 172, 100, 127]	7
[50, 100, 127, 7]	172
[50, 172, 100, 7]	127
[100, 127, 174, 7]	50
[50, 127, 174, 7]	100
[50, 100, 174, 127]	7
[50, 100, 127, 7]	174
[50, 100, 174, 7]	127
[172, 100, 174, 7]	50
[50, 172, 174, 7]	100
[50, 172, 100, 174]	7
[50, 100, 174, 7]	172
[50, 172, 100, 7]	174
[172, 100, 181, 7]	50
[50, 172, 181, 7]	100
[50, 172, 100, 7]	181
[50, 172, 100, 181]	7
[50, 100, 181, 7]	172
[100, 181, 174, 7]	50
[50, 181, 174, 7]	100
[50, 100, 174, 7]	181
[50, 100, 181, 174]	7
[50, 100, 181, 7]	174
[258, 100, 174, 7]	50
[50, 100, 174, 7]	258
[50, 258, 174, 7]	100
[50, 258, 100, 174]	7
[50, 258, 100, 7]	174
[258, 100, 181, 7]	50
[50, 100, 181, 7]	258
[50, 258, 181, 7]	100
[50, 258, 100, 7]	181
[50, 258, 100, 181]	7
[172, 127, 174, 7]	50
[50, 172, 174, 127]	7
[50, 127, 174, 7]	172
[50, 172, 127, 7]	174
[50, 172, 174, 7]	127
[172, 181, 174, 7]	50
[50, 172, 174, 7]	181
[50, 172, 181, 174]	7
[50, 181, 174, 7]	172
[50, 172, 181, 7]	174
[258, 172, 174, 7]	50
[50, 172, 174, 7]	258
[50, 258, 172, 174]	7
[50, 258, 174, 7]	172
[50, 258, 172, 7]	174
[258, 172, 181, 7]	50
[50, 172, 181, 7]	258
[50, 258, 172, 7]	181
[50, 258, 172, 181]	7
[50, 258, 181, 7]	172
[258, 181, 174, 7]	50
[50, 181, 174, 7]	258
[50, 258, 174, 7]	181
[50, 258, 181, 174]	7
[50, 258, 181, 7]	174
[56, 98, 79, 7]	64
[64, 56, 79, 7]	98
[64, 98, 56, 79]	7
[64, 98, 79, 7]	56
[64, 98, 56, 7]	79
[56, 100, 79, 7]	64
[64, 56, 79, 7]	100
[64, 56, 100, 79]	7
[64, 100, 79, 7]	56
[64, 56, 100, 7]	79
[56, 127, 79, 7]	64
[64, 56, 79, 127]	7
[64, 127, 79, 7]	56
[64, 56, 79, 7]	127
[64, 56, 127, 7]	79
[56, 172, 79, 7]	64
[64, 56, 172, 79]	7
[64, 172, 79, 7]	56
[64, 56, 79, 7]	172
[64, 56, 172, 7]	79
[56, 79, 174, 7]	64
[64, 56, 174, 79]	7
